ID;Case Number;Date;Block;IUCR;Primary Type;Description;Location Description;Arrest;Domestic;Beat;District;Ward;Community Area;FBI Code; X Coordinate;Y Coordinate;Year;Updated on;Latitude;Longitude;Location
13743158;JJ142555;02/08/2025 00.00;004XX S DEARBORN ST;460;BATTERY;SIMPLE;RESTAURANT;FALSE;FALSE;113;1;34;32;08B;1175998;1898388;2025;2025 Feb 15 03:41:40 PM;41.876541;-87.62925309;POINT (-87.629253085 41.876541001)
13743224;JJ142583;02/08/2025 00.00;059XX S ASHLAND AVE;041A;BATTERY;AGGRAVATED - HANDGUN;STREET;FALSE;FALSE;713;7;16;67;04B;1166686;1865425;2025;2025 Feb 15 03:41:40 PM;41.78629171;-87.66438601;POINT (-87.664386014 41.786291714)
13743225;JJ142582;02/08/2025 00.00;084XX S PEORIA ST;810;THEFT;OVER $500;RESIDENCE;FALSE;TRUE;613;6;17;71;6;1171785;1848798;2025;2025 Feb 15 03:41:40 PM;41.74055478;-87.64617753;POINT (-87.646177533 41.740554782)
13743255;JJ142694;02/08/2025 00.00;076XX S LOOMIS BLVD;920;MOTOR VEHICLE THEFT;ATTEMPT - AUTOMOBILE;STREET;FALSE;FALSE;612;6;17;71;7;1168325;1854015;2025;2025 Feb 15 03:41:40 PM;41.75494607;-87.65870476;POINT (-87.65870476 41.754946068)
13743311;JJ142739;02/08/2025 00.00;049XX W WEST END AVE;920;MOTOR VEHICLE THEFT;ATTEMPT - AUTOMOBILE;PARKING LOT / GARAGE (NON RESIDENTIAL);FALSE;FALSE;1532;15;28;25;7;1143500;1900531;2025;2025 Feb 15 03:41:40 PM;41.88309122;-87.74852239;POINT (-87.748522394 41.88309122)
13743434;JJ142961;02/08/2025 00.00;071XX S BLACKSTONE AVE;710;THEFT;THEFT FROM MOTOR VEHICLE;STREET;FALSE;FALSE;324;3;8;43;6;1187433;1858097;2025;2025 Feb 15 03:41:40 PM;41.76571494;-87.58855051;POINT (-87.588550511 41.765714941)
13743514;JJ143001;02/08/2025 00.00;006XX W 70TH ST;486;BATTERY;DOMESTIC BATTERY SIMPLE;RESIDENCE;TRUE;TRUE;732;7;6;68;08B;1173376;1858478;2025;2025 Feb 15 03:41:40 PM;41.7670829;-87.64006249;POINT (-87.640062493 41.767082904)
13743531;JJ143031;02/08/2025 00.00;076XX S EBERHART AVE;610;BURGLARY;FORCIBLE ENTRY;RESIDENCE;FALSE;FALSE;624;6;6;69;5;1180899;1854422;2025;2025 Feb 15 03:41:40 PM;41.75578311;-87.61261239;POINT (-87.612612386 41.75578311)
13743594;JJ143002;02/08/2025 00.00;079XX S ASHLAND AVE;460;BATTERY;SIMPLE;GAS STATION;FALSE;FALSE;611;6;17;71;08B;1167051;1852159;2025;2025 Feb 15 03:41:40 PM;41.74988027;-87.66342658;POINT (-87.663426578 41.749880266)
13743610;JJ143178;02/08/2025 00.00;001XX N MASON AVE;1365;CRIMINAL TRESPASS;TO RESIDENCE;APARTMENT;FALSE;FALSE;1512;15;29;25;26;1136752;1900354;2025;2025 Feb 15 03:41:40 PM;41.88272902;-87.77330603;POINT (-87.773306028 41.882729021)
13743736;JJ143161;02/08/2025 00.00;016XX S WASHTENAW AVE;498;BATTERY;AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY;RESIDENCE;FALSE;TRUE;1023;10;24;29;04B;1158624;1891871;2025;2025 Feb 15 03:41:40 PM;41.85903108;-87.69322314;POINT (-87.693223137 41.859031083)
13743915;JJ143389;02/08/2025 00.00;058XX W IRVING PARK RD;5002;OTHER OFFENSE;OTHER VEHICLE OFFENSE;STREET;TRUE;FALSE;1624;16;38;15;26;1136540;1925996;2025;2025 Feb 15 03:41:40 PM;41.95309745;-87.77346982;POINT (-87.773469819 41.953097451)
13743977;JJ143471;02/08/2025 00.00;006XX N WABASH AVE;1121;DECEPTIVE PRACTICE;COUNTERFEITING DOCUMENT;CASINO/GAMBLING ESTABLISHMENT;TRUE;FALSE;1834;18;42;8;10;1176631;1904280;2025;2025 Feb 15 03:41:40 PM;41.8926947;-87.62675082;POINT (-87.626750816 41.892694698)
13745035;JJ144932;02/08/2025 00.00;017XX W 119TH ST;1220;DECEPTIVE PRACTICE;THEFT OF LOST / MISLAID PROPERTY;RESTAURANT;FALSE;FALSE;2234;22;21;75;11;1166666;1825766;2025;2025 Feb 15 03:41:40 PM;41.6774619;-87.66558744;POINT (-87.66558744 41.677461903)
13745327;JJ145267;02/08/2025 00.00;009XX N WINCHESTER AVE;810;THEFT;OVER $500;STREET;FALSE;FALSE;1212;12;36;24;6;1163231;1906324;2025;2025 Feb 15 03:41:40 PM;41.89859586;-87.67590596;POINT (-87.675905959 41.898595855)
13743299;JJ142796;02/07/2025 23.58;070XX S LOWE AVE;920;MOTOR VEHICLE THEFT;ATTEMPT - AUTOMOBILE;STREET;FALSE;FALSE;732;7;6;68;7;1173186;1858153;2025;2025 Feb 15 03:41:40 PM;41.76619527;-87.64076851;POINT (-87.64076851 41.766195265)
13743160;JJ142546;02/07/2025 23.50;047XX S RICHMOND ST;486;BATTERY;DOMESTIC BATTERY SIMPLE;STREET;TRUE;TRUE;922;9;14;58;08B;1157501;1873164;2025;2025 Feb 15 03:41:40 PM;41.80771975;-87.6978533;POINT (-87.697853304 41.807719751)
13743370;JJ142906;02/07/2025 23.50;004XX E 63RD ST;1192;DECEPTIVE PRACTICE;WIC FRAUD;SMALL RETAIL STORE;FALSE;FALSE;313;3;20;42;11;1180133;1863331;2025;2025 Feb 15 03:41:40 PM;41.78024791;-87.61514695;POINT (-87.615146952 41.780247905)
13743130;JJ142541;02/07/2025 23.45;003XX W HUBBARD ST;810;THEFT;OVER $500;VEHICLE - OTHER RIDE SHARE SERVICE (LYFT, UBER, ETC.);FALSE;FALSE;1831;18;42;8;6;1173631;1903249;2025;2025 Feb 15 03:41:40 PM;41.88993284;-87.63779921;POINT (-87.637799206 41.889932839)
13743143;JJ142564;02/07/2025 23.45;017XX S LAKE SHORE DR NB;1460;WEAPONS VIOLATION;POSSESS FIREARM / AMMUNITION - NO FOID CARD;HIGHWAY / EXPRESSWAY;TRUE;FALSE;132;1;4;33;15;1179493;1891763;2025;2025 Feb 15 03:41:40 PM;41.85828224;-87.61662383;POINT (-87.616623827 41.858282235)
13743097;JJ142545;02/07/2025 23.43;007XX N LAWNDALE AVE;2024;NARCOTICS;POSSESS - HEROIN (WHITE);ALLEY;TRUE;FALSE;1112;11;27;23;18;1151587;1904673;2025;2025 Feb 15 03:41:40 PM;41.89430223;-87.71871732;POINT (-87.718717316 41.894302232)
13743106;JJ142542;02/07/2025 23.41;069XX S KANST DR;2022;NARCOTICS;POSSESS - COCAINE;PARK PROPERTY;TRUE;FALSE;831;8;17;66;18;1158079;1858641;2025;2025 Feb 15 03:41:40 PM;41.76785486;-87.69612812;POINT (-87.696128116 41.767854859)
13747440;JJ147190;02/07/2025 23.40;031XX N HALSTED ST;810;THEFT;OVER $500;BAR OR TAVERN;FALSE;FALSE;1934;19;44;6;6;1170368;1921292;2025;2025 Feb 15 03:41:40 PM;41.93951575;-87.64925379;POINT (-87.649253785 41.939515748)
13743340;JJ142834;02/07/2025 23.30;050XX S OAKLEY AVE;760;BURGLARY;BURGLARY FROM MOTOR VEHICLE;STREET;FALSE;FALSE;931;9;15;63;6;1161885;1871373;2025;2025 Feb 15 03:41:40 PM;41.80271495;-87.68182369;POINT (-87.681823693 41.802714947)
13743136;JJ142534;02/07/2025 23.10;006XX E 76TH ST;502R;OTHER OFFENSE;VEHICLE TITLE / REGISTRATION OFFENSE;STREET;TRUE;FALSE;624;6;6;69;26;1181978;1854765;2025;2025 Feb 15 03:41:40 PM;41.75669947;-87.60864755;POINT (-87.608647554 41.756699466)
13743161;JJ142558;02/07/2025 23.05;082XX S SCOTTSDALE AVE;051A;ASSAULT;AGGRAVATED - HANDGUN;STREET;FALSE;FALSE;834;8;18;70;04A;1147533;1849688;2025;2025 Feb 15 03:41:40 PM;41.74349415;-87.73501274;POINT (-87.735012737 41.743494151)
13743424;JJ142512;02/07/2025 23.05;004XX W EVERGREEN AVE;810;THEFT;OVER $500;SIDEWALK;FALSE;TRUE;1821;18;27;8;6;1173299;1909288;2025;2025 Feb 15 03:41:40 PM;41.90651157;-87.63883892;POINT (-87.638838917 41.906511566)
13743113;JJ142525;02/07/2025 23.00;021XX S FAIRFIELD AVE;4387;OTHER OFFENSE;VIOLATE ORDER OF PROTECTION;APARTMENT;FALSE;TRUE;1023;10;25;30;26;1158364;1889551;2025;2025 Feb 15 03:41:40 PM;41.85267007;-87.6942409;POINT (-87.6942409 41.852670072)
13743129;JJ142531;02/07/2025 23.00;040XX W MONROE ST;910;MOTOR VEHICLE THEFT;AUTOMOBILE;STREET;FALSE;FALSE;1115;11;28;26;7;1149437;1899354;2025;2025 Feb 15 03:41:40 PM;41.87974831;-87.72675176;POINT (-87.726751761 41.879748311)
13743196;JJ142538;02/07/2025 23.00;057XX S ARCHER AVE;460;BATTERY;SIMPLE;BAR OR TAVERN;FALSE;FALSE;814;8;23;56;08B;1141369;1868972;2025;2025 Feb 15 03:41:40 PM;41.7965283;-87.75712509;POINT (-87.757125085 41.796528302)
13743286;JJ142748;02/07/2025 23.00;041XX N MENARD AVE;920;MOTOR VEHICLE THEFT;ATTEMPT - AUTOMOBILE;STREET;FALSE;FALSE;1624;16;38;15;7;1136941;1926905;2025;2025 Feb 15 03:41:40 PM;41.95558464;-87.7719738;POINT (-87.771973804 41.955584639)
13743322;JJ142809;02/07/2025 23.00;012XX W 73RD PL;920;MOTOR VEHICLE THEFT;ATTEMPT - AUTOMOBILE;RESIDENCE;FALSE;FALSE;734;7;17;67;7;1169274;1856043;2025;2025 Feb 15 03:41:40 PM;41.76049069;-87.65516835;POINT (-87.655168354 41.760490694)
13743411;JJ142933;02/07/2025 23.00;020XX W CERMAK RD;1310;CRIMINAL DAMAGE;TO PROPERTY;RESIDENCE;FALSE;FALSE;1034;10;25;31;14;1163041;1889399;2025;2025 Feb 15 03:41:40 PM;41.85215617;-87.67707912;POINT (-87.67707912 41.852156166)
13743436;JJ142920;02/07/2025 23.00;048XX W SUPERIOR ST;1320;CRIMINAL DAMAGE;TO VEHICLE;APARTMENT;FALSE;TRUE;1531;15;37;25;14;1144027;1904527;2025;2025 Feb 15 03:41:40 PM;41.89404684;-87.74648685;POINT (-87.746486847 41.894046842)
13743482;JJ142972;02/07/2025 23.00;001XX W HUBBARD ST;820;THEFT;$500 AND UNDER;PARKING LOT / GARAGE (NON RESIDENTIAL);FALSE;FALSE;1831;18;42;8;6;1174882;1903282;2025;2025 Feb 15 03:41:40 PM;41.88999548;-87.63320404;POINT (-87.633204036 41.889995475)
13743694;JJ143316;02/07/2025 23.00;039XX S CALUMET AVE;1320;CRIMINAL DAMAGE;TO VEHICLE;STREET;FALSE;FALSE;213;2;3;38;14;1179081;1878914;2025;2025 Feb 15 03:41:40 PM;41.8230331;-87.61852862;POINT (-87.618528623 41.823033098)
13743085;JJ142501;02/07/2025 22.59;001XX N COLUMBUS DR;143A;WEAPONS VIOLATION;UNLAWFUL POSSESSION - HANDGUN;STREET;TRUE;FALSE;114;1;42;32;15;1178315;1901445;2025;2025 Feb 15 03:41:40 PM;41.8848771;-87.62065271;POINT (-87.620652707 41.884877099)
13743126;JJ142505;02/07/2025 22.58;041XX W JACKSON BLVD;1310;CRIMINAL DAMAGE;TO PROPERTY;APARTMENT;FALSE;TRUE;1115;11;28;26;14;1148815;1898364;2025;2025 Feb 15 03:41:40 PM;41.87704368;-87.72906127;POINT (-87.729061272 41.877043679)
13743088;JJ142510;02/07/2025 22.57;128XX S PARNELL AVE;498;BATTERY;AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY;RESIDENCE;FALSE;TRUE;523;5;9;53;04B;1174987;1819535;2025;2025 Feb 15 03:41:40 PM;41.66018203;-87.63531473;POINT (-87.63531473 41.660182028)
13747325;JJ147673;02/07/2025 22.57;026XX N WILTON AVE;1120;DECEPTIVE PRACTICE;FORGERY;APARTMENT;FALSE;FALSE;1935;19;43;7;10;1169505;1917655;2025;2025 Feb 15 03:41:40 PM;41.92955451;-87.65253169;POINT (-87.652531686 41.929554508)
13743147;JJ142520;02/07/2025 22.53;014XX W LAWRENCE AVE;486;BATTERY;DOMESTIC BATTERY SIMPLE;APARTMENT;FALSE;TRUE;1913;19;46;3;08B;1165498;1931967;2025;2025 Feb 15 03:41:40 PM;41.96891367;-87.66684724;POINT (-87.666847239 41.968913667)
13743084;JJ142514;02/07/2025 22.50;011XX N HAMLIN AVE;2170;NARCOTICS;POSSESSION OF DRUG EQUIPMENT;SIDEWALK;FALSE;FALSE;1112;11;27;23;18;1150839;1907329;2025;2025 Feb 15 03:41:40 PM;41.90160523;-87.72139493;POINT (-87.721394934 41.901605234)
13743185;JJ142494;02/07/2025 22.50;058XX N KENMORE AVE;041A;BATTERY;AGGRAVATED - HANDGUN;APARTMENT;FALSE;TRUE;2022;20;48;77;04B;1168188;1938974;2025;2025 Feb 15 03:41:40 PM;41.98808322;-87.65675272;POINT (-87.656752717 41.988083216)
13743401;JJ142814;02/07/2025 22.50;028XX S LAWNDALE AVE;486;BATTERY;DOMESTIC BATTERY SIMPLE;APARTMENT;TRUE;TRUE;1031;10;22;30;08B;1152166;1884892;2025;2025 Feb 15 03:41:40 PM;41.84000954;-87.71711232;POINT (-87.717112315 41.840009535)
13743157;JJ142511;02/07/2025 22.48;054XX N SAWYER AVE;920;MOTOR VEHICLE THEFT;ATTEMPT - AUTOMOBILE;STREET;TRUE;FALSE;1712;17;39;13;7;1153730;1935986;2025;2025 Feb 15 03:41:40 PM;41.98018509;-87.7100105;POINT (-87.710010504 41.980185087)
13743090;JJ142499;02/07/2025 22.47;070XX S SANGAMON ST;143A;WEAPONS VIOLATION;UNLAWFUL POSSESSION - HANDGUN;STREET;TRUE;FALSE;733;7;16;68;15;1171188;1858253;2025;2025 Feb 15 03:41:40 PM;41.76651359;-87.64808896;POINT (-87.648088962 41.76651359)
13743112;JJ142495;02/07/2025 22.39;019XX N HALSTED ST;520;ASSAULT;AGGRAVATED - KNIFE / CUTTING INSTRUMENT;RESTAURANT;TRUE;FALSE;1813;18;43;7;04A;1170650;1913128;2025;2025 Feb 15 03:41:40 PM;41.91710718;-87.64845703;POINT (-87.648457029 41.917107175)
13743631;JJ143015;02/07/2025 22.35;048XX S THROOP ST;1320;CRIMINAL DAMAGE;TO VEHICLE;STREET;FALSE;FALSE;933;9;20;61;14;1168476;1872742;2025;2025 Feb 15 03:41:40 PM;41.806332;-87.65761209;POINT (-87.657612086 41.806331998)
13743120;JJ142526;02/07/2025 22.30;006XX W OHARE ST;460;BATTERY;SIMPLE;AIRPORT BUILDING NON-TERMINAL - NON-SECURE AREA;FALSE;FALSE;1654;16;41;76;08B;1097306;1929180;2025;2025 Feb 15 03:41:40 PM;41.96244757;-87.91764464;POINT (-87.917644638 41.962447574)
13743269;JJ142714;02/07/2025 22.30;032XX S LAWNDALE AVE;910;MOTOR VEHICLE THEFT;AUTOMOBILE;VEHICLE NON-COMMERCIAL;FALSE;FALSE;1032;10;22;30;7;1152224;1882806;2025;2025 Feb 15 03:41:40 PM;41.83428414;-87.71695441;POINT (-87.716954407 41.834284143)
13743455;JJ142941;02/07/2025 22.30;058XX N PULASKI RD;2820;OTHER OFFENSE;TELEPHONE THREAT;APARTMENT;FALSE;TRUE;1711;17;39;13;08A;1148682;1938093;2025;2025 Feb 15 03:41:40 PM;41.98606613;-87.72852058;POINT (-87.728520584 41.986066128)
13743724;JJ143187;02/07/2025 22.30;042XX N LAWNDALE AVE;2825;OTHER OFFENSE;HARASSMENT BY TELEPHONE;APARTMENT;FALSE;FALSE;1723;17;33;16;26;1150962;1927983;2025;2025 Feb 15 03:41:40 PM;41.95827915;-87.7204008;POINT (-87.720400802 41.958279151)
13746800;JJ142881;02/07/2025 22.30;081XX S ARTESIAN AVE;486;BATTERY;DOMESTIC BATTERY SIMPLE;RESIDENCE;FALSE;TRUE;835;8;18;70;08B;1161443;1850584;2025;2025 Feb 15 03:41:40 PM;41.74567621;-87.68402035;POINT (-87.684020351 41.745676206)
13748291;JJ147949;02/07/2025 22.30;026XX W WASHINGTON BLVD;810;THEFT;OVER $500;APARTMENT;FALSE;FALSE;1222;12;27;28;6;1158925;1900589;2025;2025 Feb 15 03:41:40 PM;41.88294797;-87.69187912;POINT (-87.691879124 41.882947966)
13743066;JJ142472;02/07/2025 22.05;079XX S ELLIS AVE;330;ROBBERY;AGGRAVATED;ALLEY;FALSE;FALSE;624;6;8;44;3;1184267;1852664;2025;2025 Feb 15 03:41:40 PM;41.75088089;-87.60032448;POINT (-87.600324481 41.750880891)
13743558;JJ142484;02/07/2025 22.02;008XX E MARQUETTE RD;620;BURGLARY;UNLAWFUL ENTRY;APARTMENT;FALSE;FALSE;321;3;20;42;5;1183141;1861436;2025;2025 Feb 15 03:41:40 PM;41.77497838;-87.60417817;POINT (-87.604178168 41.774978381)
13743100;JJ142487;02/07/2025 22.00;122XX S SANGAMON ST;560;ASSAULT;SIMPLE;RESIDENCE;FALSE;TRUE;524;5;21;53;08A;1172208;1823711;2025;2025 Feb 15 03:41:40 PM;41.67170299;-87.64536202;POINT (-87.645362024 41.671702992)
13743274;JJ142718;02/07/2025 22.00;100XX W BALMORAL AVE;890;THEFT;FROM BUILDING;AIRPORT BUILDING NON-TERMINAL - NON-SECURE AREA;FALSE;FALSE;1654;16;41;76;6;1108491;1934242;2025;2025 Feb 15 03:41:40 PM;41.97618213;-87.87642115;POINT (-87.876421145 41.976182125)
13743307;JJ142784;02/07/2025 22.00;036XX W 50TH ST;1320;CRIMINAL DAMAGE;TO VEHICLE;STREET;FALSE;FALSE;821;8;14;62;14;1152739;1871224;2025;2025 Feb 15 03:41:40 PM;41.80249141;-87.71537036;POINT (-87.715370358 41.802491411)
13743330;JJ142516;02/07/2025 22.00;057XX N SHERIDAN RD;1320;CRIMINAL DAMAGE;TO VEHICLE;PARKING LOT / GARAGE (NON RESIDENTIAL);FALSE;FALSE;2022;20;48;77;14;1168598;1938218;2025;2025 Feb 15 03:41:40 PM;41.98599984;-87.65526673;POINT (-87.655266727 41.985999837)
13743356;JJ142842;02/07/2025 22.00;054XX S CALIFORNIA AVE;1150;DECEPTIVE PRACTICE;CREDIT CARD FRAUD;STREET;FALSE;FALSE;923;9;14;63;11;1158636;1868369;2025;2025 Feb 15 03:41:40 PM;41.79453853;-87.69382125;POINT (-87.69382125 41.794538531)
13743722;JJ143311;02/07/2025 22.00;034XX W BRYN MAWR AVE;710;THEFT;THEFT FROM MOTOR VEHICLE;STREET;FALSE;FALSE;1711;17;39;13;6;1152625;1937005;2025;2025 Feb 15 03:41:40 PM;41.98300327;-87.71404721;POINT (-87.714047209 41.983003274)
13743837;JJ143018;02/07/2025 22.00;024XX W IOWA ST;810;THEFT;OVER $500;VEHICLE NON-COMMERCIAL;FALSE;FALSE;1212;12;36;24;6;1160056;1905920;2025;2025 Feb 15 03:41:40 PM;41.89755342;-87.68757872;POINT (-87.687578717 41.897553417)
13744508;JJ144232;02/07/2025 22.00;066XX W DIVERSEY AVE;620;BURGLARY;UNLAWFUL ENTRY;OTHER (SPECIFY);FALSE;FALSE;2512;25;36;19;5;1131831;1917891;2025;2025 Feb 15 03:41:40 PM;41.93093953;-87.79096926;POINT (-87.790969264 41.930939526)
13743275;JJ142734;02/07/2025 21.56;068XX S PERRY AVE;2825;OTHER OFFENSE;HARASSMENT BY TELEPHONE;APARTMENT;FALSE;TRUE;722;7;6;69;26;1176579;1859596;2025;2025 Feb 15 03:41:40 PM;41.77007938;-87.62828866;POINT (-87.628288655 41.770079376)
13743138;JJ142468;02/07/2025 21.51;050XX S WESTERN AVE;143A;WEAPONS VIOLATION;UNLAWFUL POSSESSION - HANDGUN;CTA BUS;TRUE;FALSE;923;9;15;63;15;1161221;1871293;2025;2025 Feb 15 03:41:40 PM;41.8025092;-87.6842611;POINT (-87.684261102 41.802509202)
